"gene_id","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name"
"g_20598",5.918062,34.471853,44.147361,0.30661,0.548837,0,0.362081,0,0,"Coronavirus disease - COVID-19"
"g_20598",5.918062,34.471853,44.147361,0.30661,0.548837,0,0.362081,0,0,"Ribosome"
"g_20598",5.918062,34.471853,44.147361,0.30661,0.548837,0,0.362081,0,0,"Ribosome"
"g_20602",4.751115,3.090428,2.508555,13.669769,14.010207,4.08006,8.027902,6.371018,5.671532,"Cysteine and methionine metabolism"
"g_20602",4.751115,3.090428,2.508555,13.669769,14.010207,4.08006,8.027902,6.371018,5.671532,"Sulfur metabolism"
"g_20607",0.402236,4.336984,5.101161,0,0,0.025435,0,0.016359,0,"Ribosome biogenesis"
"g_20607",0.402236,4.336984,5.101161,0,0,0.025435,0,0.016359,0,"Ribosome biogenesis in eukaryotes"
"g_20609",2.233218,3.564951,3.37342,0.148729,0.253565,0.376057,0.197511,0.267388,0.271314,"Exopolysaccharide biosynthesis"
"g_20609",2.233218,3.564951,3.37342,0.148729,0.253565,0.376057,0.197511,0.267388,0.271314,"Biofilm formation - Pseudomonas aeruginosa"
"g_20609",2.233218,3.564951,3.37342,0.148729,0.253565,0.376057,0.197511,0.267388,0.271314,"Fructose and mannose metabolism"
"g_20611",3.701935,14.214541,9.255835,0,0.560118,0.512165,0.162601,0,0.178837,"Function unknown"
"g_20612",1.478102,1.750054,1.659423,78.788548,49.060493,51.001867,47.877728,39.928813,63.088943,"Purine metabolism"
"g_20612",1.478102,1.750054,1.659423,78.788548,49.060493,51.001867,47.877728,39.928813,63.088943,"Alanine, aspartate and glutamate metabolism"
"g_20612",1.478102,1.750054,1.659423,78.788548,49.060493,51.001867,47.877728,39.928813,63.088943,"Peptidases and inhibitors"
"g_20614",1.824047,3.055278,2.533058,0.44059,0.89723,0.25505,2.166836,1.673949,2.54807,"Transfer RNA biogenesis"
"g_20614",1.824047,3.055278,2.533058,0.44059,0.89723,0.25505,2.166836,1.673949,2.54807,"Aminoacyl-tRNA biosynthesis"
"g_20614",1.824047,3.055278,2.533058,0.44059,0.89723,0.25505,2.166836,1.673949,2.54807,"Amino acid related enzymes"
"g_20617",7.902788,17.806462,14.821971,1.11317,1.606675,1.202309,0.509962,0.366754,1.005249,"Mineral absorption"
"g_20617",7.902788,17.806462,14.821971,1.11317,1.606675,1.202309,0.509962,0.366754,1.005249,"Platinum drug resistance"
"g_20617",7.902788,17.806462,14.821971,1.11317,1.606675,1.202309,0.509962,0.366754,1.005249,"MAPK signaling pathway - plant"
"g_20626",0.820393,6.512422,3.587262,0.123222,0.132442,0.056556,0,0.51181,0.178125,"Coronavirus disease - COVID-19"
"g_20626",0.820393,6.512422,3.587262,0.123222,0.132442,0.056556,0,0.51181,0.178125,"Ribosome"
"g_20626",0.820393,6.512422,3.587262,0.123222,0.132442,0.056556,0,0.51181,0.178125,"Ribosome"
"g_20629",9.392896,4.833695,3.589644,7.72593,11.320338,8.157895,13.243647,4.60119,4.289023,"Pentose phosphate pathway"
"g_20629",9.392896,4.833695,3.589644,7.72593,11.320338,8.157895,13.243647,4.60119,4.289023,"Biosynthesis of ansamycins"
"g_20629",9.392896,4.833695,3.589644,7.72593,11.320338,8.157895,13.243647,4.60119,4.289023,"Carbon fixation in photosynthetic organisms"
"g_20635",8.997886,4.75395,1.36379,0.130069,0,0.294806,0,0,0,"Pyrimidine metabolism"
"g_20635",8.997886,4.75395,1.36379,0.130069,0,0.294806,0,0,0,"Purine metabolism"
"g_20636",1.81137,4.579033,2.8392,0,0,0.299964,0.08001,0.255163,0.243237,"Coronavirus disease - COVID-19"
"g_20636",1.81137,4.579033,2.8392,0,0,0.299964,0.08001,0.255163,0.243237,"Ribosome"
"g_20636",1.81137,4.579033,2.8392,0,0,0.299964,0.08001,0.255163,0.243237,"Ribosome"
"g_20650",4.335018,7.428908,8.600565,0.48016,1.371024,0.41116,0.343294,0.9245,0.688136,"Flagellar assembly"
"g_20650",4.335018,7.428908,8.600565,0.48016,1.371024,0.41116,0.343294,0.9245,0.688136,"Transcription machinery"
"g_20654",2.979749,7.13716,6.228523,0.136744,0.066035,0.242541,0.110273,0.080826,0.094424,"Transporters"
"g_20655",5.632164,1.354139,1.642374,8.938778,8.987992,2.763522,7.011584,2.429671,2.966606,"Two-component system"
"g_20655",5.632164,1.354139,1.642374,8.938778,8.987992,2.763522,7.011584,2.429671,2.966606,"Oxidative phosphorylation"
"g_20658",11.907175,35.483709,20.880726,1.052322,2.514149,2.007869,1.522688,0.777887,1.056159,"Nitrogen metabolism"
"g_20661",138.590357,95.827664,99.343854,0.616207,0.585206,2.826451,1.049314,0.606337,0.68719,"Glyoxylate and dicarboxylate metabolism"
"g_20661",138.590357,95.827664,99.343854,0.616207,0.585206,2.826451,1.049314,0.606337,0.68719,"Pyruvate metabolism"
"g_20662",2.383101,6.787871,4.853177,0.082724,0,0,0,0.037007,0,"Riboflavin metabolism"
"g_20663",3.018751,6.913261,6.600359,0.624444,0.038296,0.227249,0,0.156091,0.119234,"Transcription factors"
"g_20665",12.723663,6.01369,4.085366,23.494474,23.419157,22.5321,18.389478,20.146438,32.647159,"Bacterial motility proteins"
"g_20665",12.723663,6.01369,4.085366,23.494474,23.419157,22.5321,18.389478,20.146438,32.647159,"Flagellar assembly"
"g_20670",4.042865,3.418847,2.531334,19.312607,18.746935,19.841814,21.593463,19.543789,42.594146,"Pyruvate metabolism"
"g_20672",17.910733,7.15716,8.452237,0.168132,0.020224,0.080662,2.287092,2.635346,0.352671,"Endocrine and other factor-regulated calcium reabsorption"
"g_20672",17.910733,7.15716,8.452237,0.168132,0.020224,0.080662,2.287092,2.635346,0.352671,"Huntington disease"
"g_20672",17.910733,7.15716,8.452237,0.168132,0.020224,0.080662,2.287092,2.635346,0.352671,"Endocytosis"
"g_20672",17.910733,7.15716,8.452237,0.168132,0.020224,0.080662,2.287092,2.635346,0.352671,"Exosome"
"g_20672",17.910733,7.15716,8.452237,0.168132,0.020224,0.080662,2.287092,2.635346,0.352671,"Membrane trafficking"
"g_20672",17.910733,7.15716,8.452237,0.168132,0.020224,0.080662,2.287092,2.635346,0.352671,"Synaptic vesicle cycle"
"g_20677",1.737299,6.918516,1.690773,0.206777,0.512042,0.142872,0.77899,0.669846,1.608956,"Tuberculosis"
"g_20677",1.737299,6.918516,1.690773,0.206777,0.512042,0.142872,0.77899,0.669846,1.608956,"Chaperones and folding catalysts"
"g_20677",1.737299,6.918516,1.690773,0.206777,0.512042,0.142872,0.77899,0.669846,1.608956,"Mitochondrial biogenesis"
"g_20677",1.737299,6.918516,1.690773,0.206777,0.512042,0.142872,0.77899,0.669846,1.608956,"Longevity regulating pathway - worm"
"g_20677",1.737299,6.918516,1.690773,0.206777,0.512042,0.142872,0.77899,0.669846,1.608956,"RNA degradation"
"g_20677",1.737299,6.918516,1.690773,0.206777,0.512042,0.142872,0.77899,0.669846,1.608956,"Exosome"
"g_20677",1.737299,6.918516,1.690773,0.206777,0.512042,0.142872,0.77899,0.669846,1.608956,"Messenger RNA biogenesis"
"g_20689",16.838779,18.993147,22.975532,0.22566,0.213848,1.096076,0.282531,0.294184,0.053655,"Protein kinases"
"g_20689",16.838779,18.993147,22.975532,0.22566,0.213848,1.096076,0.282531,0.294184,0.053655,"Two-component system"
"g_20699",1.919432,3.748716,2.162514,0.466971,0.325774,0.424864,0.128651,0.263828,0.053304,"Bacterial motility proteins"
"g_20699",1.919432,3.748716,2.162514,0.466971,0.325774,0.424864,0.128651,0.263828,0.053304,"Flagellar assembly"
"g_20708",16.42419,33.648332,33.819173,6.239297,6.846389,4.646918,6.659804,10.764196,9.156398,"Chaperones and folding catalysts"
"g_20713",2.034876,5.28706,6.076723,0.029051,0,0.155358,0,0,0.01814,"Spliceosome"
"g_20713",2.034876,5.28706,6.076723,0.029051,0,0.155358,0,0,0.01814,"Ribosome biogenesis"
"g_20713",2.034876,5.28706,6.076723,0.029051,0,0.155358,0,0,0.01814,"Spliceosome"
"g_20748",3.179763,4.456685,4.752975,0.048596,0,0.165851,0,0,0,"Enzymes with EC numbers"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Drug metabolism - cytochrome P450"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Platinum drug resistance"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Longevity regulating pathway - worm"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Chemical carcinogenesis - DNA adducts"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Glutathione metabolism"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Hepatocellular carcinoma"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Fluid shear stress and atherosclerosis"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Chemical carcinogenesis - receptor activation"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Metabolism of xenobiotics by cytochrome P450"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Chemical carcinogenesis - reactive oxygen species"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Pathways in cancer"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Drug metabolism - other enzymes"
"g_20759",11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Transporters"
"g_20763",3.136058,4.352658,2.273696,0.805493,0.41984,0.611792,0.617405,1.21732,1.568644,"Two-component system"
"g_20763",3.136058,4.352658,2.273696,0.805493,0.41984,0.611792,0.617405,1.21732,1.568644,"Two-component system"
"g_20763",3.136058,4.352658,2.273696,0.805493,0.41984,0.611792,0.617405,1.21732,1.568644,"Bacterial chemotaxis"
"g_20763",3.136058,4.352658,2.273696,0.805493,0.41984,0.611792,0.617405,1.21732,1.568644,"Bacterial motility proteins"
"g_20766",1.130983,3.500784,4.062422,0.234432,0.787332,0.202507,0.256422,0.337577,0.908609,"Nicotinate and nicotinamide metabolism"
"g_20776",4.9363,18.134173,10.154153,1.250703,3.150094,1.730344,0.616173,0.886222,0.387123,"Mitochondrial biogenesis"
"g_20776",4.9363,18.134173,10.154153,1.250703,3.150094,1.730344,0.616173,0.886222,0.387123,"Ribosome"
"g_20776",4.9363,18.134173,10.154153,1.250703,3.150094,1.730344,0.616173,0.886222,0.387123,"Ribosome"
"g_20782",4.931068,3.302019,2.405851,0,0.023351,0,0.325469,0.368121,0,"RNA degradation"
"g_20782",4.931068,3.302019,2.405851,0,0.023351,0,0.325469,0.368121,0,"Ribosome biogenesis"
"g_20782",4.931068,3.302019,2.405851,0,0.023351,0,0.325469,0.368121,0,"Transcription machinery"
"g_20782",4.931068,3.302019,2.405851,0,0.023351,0,0.325469,0.368121,0,"Messenger RNA biogenesis"
"g_20782",4.931068,3.302019,2.405851,0,0.023351,0,0.325469,0.368121,0,"Transfer RNA biogenesis"
"g_20782",4.931068,3.302019,2.405851,0,0.023351,0,0.325469,0.368121,0,"Ribosome biogenesis in eukaryotes"
"g_20783",71.019451,35.713032,28.529802,0.538996,0.358442,1.356552,0.606729,1.107559,0.47437,"Protein processing in endoplasmic reticulum"
"g_20783",71.019451,35.713032,28.529802,0.538996,0.358442,1.356552,0.606729,1.107559,0.47437,"Pathways of neurodegeneration - multiple diseases"
"g_20783",71.019451,35.713032,28.529802,0.538996,0.358442,1.356552,0.606729,1.107559,0.47437,"Membrane trafficking"
"g_20783",71.019451,35.713032,28.529802,0.538996,0.358442,1.356552,0.606729,1.107559,0.47437,"Exosome"
"g_20783",71.019451,35.713032,28.529802,0.538996,0.358442,1.356552,0.606729,1.107559,0.47437,"Amyotrophic lateral sclerosis"
"g_20783",71.019451,35.713032,28.529802,0.538996,0.358442,1.356552,0.606729,1.107559,0.47437,"Messenger RNA biogenesis"
"g_20783",71.019451,35.713032,28.529802,0.538996,0.358442,1.356552,0.606729,1.107559,0.47437,"Legionellosis"
"g_20783",71.019451,35.713032,28.529802,0.538996,0.358442,1.356552,0.606729,1.107559,0.47437,"Ribosome biogenesis"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Lysine degradation"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Insect hormone biosynthesis"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Ascorbate and aldarate metabolism"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Histidine metabolism"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Limonene and pinene degradation"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Pyruvate metabolism"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Glycolysis / Gluconeogenesis"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Glycerolipid metabolism"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Valine, leucine and isoleucine degradation"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Arginine and proline metabolism"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Tryptophan metabolism"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Alcoholic liver disease"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Fatty acid degradation"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"beta-Alanine metabolism"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Pantothenate and CoA biosynthesis"
"g_20787",5.404376,9.30478,11.854263,0.390796,0.420574,0.523026,0.504879,0.646339,0.516912,"Chloroalkane and chloroalkene degradation"
"g_20789",2.497257,2.980412,3.427987,88.547515,94.833938,68.126506,71.005643,75.644117,148.973953,"Glyoxylate and dicarboxylate metabolism"
"g_20794",33.166549,123.956746,103.015504,7.458082,5.582511,3.74108,7.165692,8.329283,4.237829,"Ribosome biogenesis"
"g_20803",101.166034,54.60735,46.635383,0.395299,0.615161,0.792498,0.343932,0.316177,0.277786,"Chromosome and associated proteins"
"g_20803",101.166034,54.60735,46.635383,0.395299,0.615161,0.792498,0.343932,0.316177,0.277786,"RIG-I-like receptor signaling pathway"
"g_20803",101.166034,54.60735,46.635383,0.395299,0.615161,0.792498,0.343932,0.316177,0.277786,"Spliceosome"
"g_20803",101.166034,54.60735,46.635383,0.395299,0.615161,0.792498,0.343932,0.316177,0.277786,"Hepatitis B"
"g_20803",101.166034,54.60735,46.635383,0.395299,0.615161,0.792498,0.343932,0.316177,0.277786,"Viral carcinogenesis"
"g_20803",101.166034,54.60735,46.635383,0.395299,0.615161,0.792498,0.343932,0.316177,0.277786,"Messenger RNA biogenesis"
"g_20808",2.718684,4.64203,4.189963,0.074231,0,0.80885,0.343633,0.745256,0.386456,"Function unknown"
"g_20817",2.318334,2.77645,1.025822,3.475404,3.867271,2.755188,4.83179,2.508806,5.071213,"Translation factors"
"g_20818",2.364396,2.108689,1.940544,10.577842,7.519625,9.294527,16.961003,4.458553,8.684617,"Signaling proteins"
"g_20834",3.877127,2.402947,1.871816,0,0,0,0.297596,1.394307,0,"Transporters"
"g_20834",3.877127,2.402947,1.871816,0,0,0,0.297596,1.394307,0,"Mineral absorption"
"g_20834",3.877127,2.402947,1.871816,0,0,0,0.297596,1.394307,0,"Platinum drug resistance"
"g_20851",3.035922,2.051305,4.077977,0,0,0.125475,0,0,0,"Peptidases and inhibitors"
"g_20854",41.258984,49.563786,55.17982,0.36611,0.404963,2.048358,1.217784,0.585343,0.773848,"DNA replication proteins"
"g_20854",41.258984,49.563786,55.17982,0.36611,0.404963,2.048358,1.217784,0.585343,0.773848,"DNA replication"
"g_20854",41.258984,49.563786,55.17982,0.36611,0.404963,2.048358,1.217784,0.585343,0.773848,"Cell cycle - Caulobacter"
"g_20878",13.366083,29.952403,32.097588,0.269593,0.134183,0.421547,0.171793,0,0.129521,"Chromosome and associated proteins"
"g_20878",13.366083,29.952403,32.097588,0.269593,0.134183,0.421547,0.171793,0,0.129521,"Hepatitis B"
"g_20878",13.366083,29.952403,32.097588,0.269593,0.134183,0.421547,0.171793,0,0.129521,"Viral carcinogenesis"
"g_20878",13.366083,29.952403,32.097588,0.269593,0.134183,0.421547,0.171793,0,0.129521,"RIG-I-like receptor signaling pathway"
"g_20878",13.366083,29.952403,32.097588,0.269593,0.134183,0.421547,0.171793,0,0.129521,"Spliceosome"
"g_20878",13.366083,29.952403,32.097588,0.269593,0.134183,0.421547,0.171793,0,0.129521,"Messenger RNA biogenesis"
"g_20885",4.493409,7.786653,10.662977,0,0.153664,0.030906,0.091576,0,0.176387,"Chaperones and folding catalysts"
"g_20885",4.493409,7.786653,10.662977,0,0.153664,0.030906,0.091576,0,0.176387,"MAPK signaling pathway - yeast"
"g_20885",4.493409,7.786653,10.662977,0,0.153664,0.030906,0.091576,0,0.176387,"Peptidases and inhibitors"
"g_20885",4.493409,7.786653,10.662977,0,0.153664,0.030906,0.091576,0,0.176387,"Glycosylphosphatidylinositol (GPI)-anchored proteins"
"g_20894",49.62913,22.127952,17.576831,0.034316,0.023159,0.177833,0.226396,0.0329,0.188701,"Lysine biosynthesis"
"g_20896",1.361225,0.899948,0.107754,4.058088,3.830263,1.073369,1.58993,1.055575,1.281961,"Flagellar assembly"
"g_20896",1.361225,0.899948,0.107754,4.058088,3.830263,1.073369,1.58993,1.055575,1.281961,"NOD-like receptor signaling pathway"
"g_20896",1.361225,0.899948,0.107754,4.058088,3.830263,1.073369,1.58993,1.055575,1.281961,"Legionellosis"
"g_20896",1.361225,0.899948,0.107754,4.058088,3.830263,1.073369,1.58993,1.055575,1.281961,"Bacterial motility proteins"
"g_20896",1.361225,0.899948,0.107754,4.058088,3.830263,1.073369,1.58993,1.055575,1.281961,"Plant-pathogen interaction"
"g_20896",1.361225,0.899948,0.107754,4.058088,3.830263,1.073369,1.58993,1.055575,1.281961,"Shigellosis"
"g_20896",1.361225,0.899948,0.107754,4.058088,3.830263,1.073369,1.58993,1.055575,1.281961,"Salmonella infection"
"g_20896",1.361225,0.899948,0.107754,4.058088,3.830263,1.073369,1.58993,1.055575,1.281961,"Two-component system"
"g_20898",6.93037,24.316395,8.257112,1.674169,0.883803,2.658206,3.380304,2.139975,3.476616,"DNA repair and recombination proteins"
"g_20898",6.93037,24.316395,8.257112,1.674169,0.883803,2.658206,3.380304,2.139975,3.476616,"Peptidases and inhibitors"
"g_20905",1.584481,4.177182,4.329383,0,0,0,0,0,0,"C5-Branched dibasic acid metabolism"
"g_20905",1.584481,4.177182,4.329383,0,0,0,0,0,0,"Glyoxylate and dicarboxylate metabolism"
"g_20929",26.184178,9.824178,9.414839,0,0.032237,0.019327,0.084225,0.064341,0,"Ribosome biogenesis"
"g_20933",6.343248,7.115234,6.739945,0,0,0.08018,0.032748,0.044124,0,"Transporters"
"g_20945",201.951252,66.392886,60.27028,0.424784,0.464974,0.241755,0.183409,0.164057,0.255031,"Glyoxylate and dicarboxylate metabolism"
"g_20945",201.951252,66.392886,60.27028,0.424784,0.464974,0.241755,0.183409,0.164057,0.255031,"Citrate cycle (TCA cycle)"
"g_20945",201.951252,66.392886,60.27028,0.424784,0.464974,0.241755,0.183409,0.164057,0.255031,"Carbon fixation pathways in prokaryotes"
"g_20947",1.530888,35.556789,15.182137,0,0.034473,0.149686,0.934726,0.654258,0.069451,"Selenocompound metabolism"
"g_20947",1.530888,35.556789,15.182137,0,0.034473,0.149686,0.934726,0.654258,0.069451,"Cysteine and methionine metabolism"
"g_20952",5.996688,19.424097,24.198176,0,0.324212,0.057119,0.291226,0,0.13251,"Ribosome"
"g_20952",5.996688,19.424097,24.198176,0,0.324212,0.057119,0.291226,0,0.13251,"Ribosome"
"g_20952",5.996688,19.424097,24.198176,0,0.324212,0.057119,0.291226,0,0.13251,"Coronavirus disease - COVID-19"
"g_20953",4.8134,18.700953,20.340495,0,0,0.110946,0,0,0,"Ribosome"
"g_20953",4.8134,18.700953,20.340495,0,0,0.110946,0,0,0,"Ribosome"
"g_20953",4.8134,18.700953,20.340495,0,0,0.110946,0,0,0,"Coronavirus disease - COVID-19"
"g_20955",4.88114,10.425238,8.605936,1.200705,0.741398,0.425722,0.787087,1.042978,0.874437,"Protein processing"
"g_20956",18.396869,7.837281,7.383609,20.788397,23.072893,17.779104,27.480109,12.158781,16.861454,"Glutathione metabolism"
"g_20956",18.396869,7.837281,7.383609,20.788397,23.072893,17.779104,27.480109,12.158781,16.861454,"Peptidases and inhibitors"
"g_20958",12.7886,4.206621,4.189506,0,0.230985,0,0,0,0,"Chaperones and folding catalysts"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"Huntington disease"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"Longevity regulating pathway"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"Lipid and atherosclerosis"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"Peroxisome"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"FoxO signaling pathway"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"MAPK signaling pathway - fly"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"Longevity regulating pathway - worm"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"Chemical carcinogenesis - reactive oxygen species"
"g_20959",0.866646,2.669695,3.778768,0.807197,0.095669,0.160387,0.537707,0.263284,0.13251,"Longevity regulating pathway - multiple species"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Lipid and atherosclerosis"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Prion disease"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Oocyte meiosis"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Wnt signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Glucagon signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Oxytocin signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"cGMP-PKG signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Glutamatergic synapse"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Amyotrophic lateral sclerosis"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Kaposi sarcoma-associated herpesvirus infection"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Long-term potentiation"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Calcium signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"B cell receptor signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Th17 cell differentiation"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Cellular senescence"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"C-type lectin receptor signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Human T-cell leukemia virus 1 infection"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"PD-L1 expression and PD-1 checkpoint pathway in cancer"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Osteoclast differentiation"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Human cytomegalovirus infection"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"T cell receptor signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Renin secretion"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"VEGF signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"MAPK signaling pathway"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Axon guidance"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Alzheimer disease"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Tuberculosis"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Amphetamine addiction"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Natural killer cell mediated cytotoxicity"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Human immunodeficiency virus 1 infection"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Pathways of neurodegeneration - multiple diseases"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Protein phosphatases and associated proteins"
"g_20965",6.600021,2.902038,3.230051,0.339898,0.132266,0,0,0,0.117927,"Th1 and Th2 cell differentiation"
"g_20967",2.530014,5.4391,3.534716,0.363085,0.59148,0.23165,0.244734,0.430114,0.407784,"Nitrogen metabolism"
"g_20971",43.547445,128.298479,72.005108,1.464719,1.392103,2.825343,2.187305,1.479834,1.682528,"Peptidases and inhibitors"
"g_20971",43.547445,128.298479,72.005108,1.464719,1.392103,2.825343,2.187305,1.479834,1.682528,"Cell cycle - Caulobacter"
"g_20977",73.663495,19.883474,21.773517,0,0.264934,0.34296,0.425802,0.060854,0.116019,"Ribosome"
"g_20977",73.663495,19.883474,21.773517,0,0.264934,0.34296,0.425802,0.060854,0.116019,"Coronavirus disease - COVID-19"
"g_20977",73.663495,19.883474,21.773517,0,0.264934,0.34296,0.425802,0.060854,0.116019,"Ribosome"
"g_20980",2.241415,5.684746,2.805108,0.302476,0.684951,0.281631,0.443038,0.712764,0,"Mitochondrial biogenesis"
"g_20980",2.241415,5.684746,2.805108,0.302476,0.684951,0.281631,0.443038,0.712764,0,"Translation factors"
"g_20982",1.260572,1.698026,1.861363,6.956755,4.004268,3.502715,2.815818,1.952033,1.717384,"Glyoxylate and dicarboxylate metabolism"
